time,open,high,low,close
2007-06-18,11577.400000000001,11577.400000000001,11577.400000000001,11577.400000000001
2007-06-19,11580,11610,11580,11610
2007-06-20,11690,11720,11640,11640
2007-06-21,11669.599999999999,11669.599999999999,11669.599999999999,11669.599999999999
2007-06-22,11620,11620,11617.900000000001,11617.900000000001
2007-06-25,11570,11600,11515.599999999999,11515.599999999999
2007-06-26,11490,11493.5,11490,11493.5
2007-06-27,11430,11430,11290,11290
2007-06-28,11366,11366,11366,11366
2007-06-29,11520,11573.599999999999,11520,11573.599999999999
2007-07-02,11590,11590,11530,11581.8
2007-07-03,11650,11660,11582.400000000001,11582.400000000001
2007-07-04,11601,11601,11601,11601
2007-07-05,11670,11690,11653.599999999999,11653.599999999999
2007-07-06,11560,11573.099999999999,11560,11573.099999999999
2007-07-09,11700,11700,11690,11692.900000000001
2007-07-10,11700,11700,11684,11684
2007-07-11,11540,11540,11480.8,11480.8
2007-07-12,11550,11550,11420,11420
2007-07-13,11600,11700,11600,11668.7
2007-07-17,11650,11650,11646.8,11646.8
2007-07-18,11510,11510,11430,11444.7
2007-07-19,11550,11550,11530,11540
2007-07-23,11410,11410,11340,11390
2007-07-24,11450,11450,11370,11428.2
2007-07-25,11200,11300,11200,11284.5
2007-07-26,11260,11260,11120,11120
2007-07-27,10690,10770,10680,10708.099999999999
2007-07-30,10510,10720,10510,10720
2007-07-31,10720,10720,10660,10669.7
2007-08-01,10540,10540,10291.3,10291.3
2007-08-02,10390,10390,10110,10390
2007-08-03,10440,10480,10395.599999999999,10395.599999999999
2007-08-06,10120,10310,10090,10310
2007-08-07,10335.599999999999,10335.599999999999,10335.599999999999,10335.599999999999
2007-08-08,10410,10490,10410,10490
2007-08-09,10690,10690,10584.3,10584.3
2007-08-10,10230,10260,10090,10160
2007-08-13,10170,10320,10170,10212.2
2007-08-14,10210,10257.599999999999,10190,10257.599999999999
2007-08-15,10060,10060,9830,9830
2007-08-16,9630,9630,9280,9470
2007-08-17,9340,9340,8650,8660
2007-08-20,9190,9270,9170,9180
2007-08-21,9160,9430,9160,9320
2007-08-22,9310,9310,9300,9307
2007-08-23,9670,9722.3,9670,9722.3
2007-08-24,9690,9730,9650,9690
2007-08-27,9870,9870,9760,9760
2007-08-28,9620,9720,9620,9694.6
2007-08-29,9340,9420,9340,9420
2007-08-30,9660,9660,9562.7,9562.7
2007-08-31,9780,9990,9780,9990
2007-09-03,9910,9934.099999999999,9910,9934.099999999999
2007-09-04,9840,9840,9825.5,9825.5
2007-09-05,9950,9950,9630,9630
2007-09-06,9300,9650,9280,9650
2007-09-07,9580,9580,9460,9510
2007-09-10,9130,9200,9120,9150
2007-09-11,9275.9,9275.9,9275.9,9275.9
2007-09-12,9430,9430,9240,9240
2007-09-13,9340,9340,9218.9,9218.9
2007-09-14,9320,9550,9320,9540
2007-09-18,9270,9300,9210,9210
2007-09-19,9720,9830,9720,9830
2007-09-20,9720,9930,9720,9840
2007-09-21,9680,9800,9670,9720
2007-09-25,9800,9930,9740,9890
2007-09-26,9820,9940,9820,9930
2007-09-27,10320,10340,10320,10340
2007-09-28,10320,10430,10240,10260
2007-10-01,10280,10310,10270,10310
2007-10-02,10540,10540,10530,10540
2007-10-03,10540,10690,10500,10660
2007-10-04,10640,10640,10530,10550
2007-10-05,10520,10620,10510,10580
2007-10-09,10670,10720,10620,10650
2007-10-10,10650,10730,10640,10680
2007-10-11,10650,10980,10650,10980
2007-10-12,10980,11050,10770,10820
2007-10-15,10900,10910,10800,10860
2007-10-16,10730,10770,10600,10610
2007-10-17,10560,10590,10290,10420
2007-10-18,10560,10560,10560,10560
2007-10-19,10530,10530,10200,10270
2007-10-22,9910,9910,9910,9910
2007-10-23,9920,9920,9920,9920
2007-10-24,9940,10050,9800,9830
2007-10-25,9740,9740,9740,9740
2007-10-26,9970,9970,9970,9970
2007-10-29,10190,10190,10190,10190
2007-10-30,10200,10200,9960,10130
2007-10-31,10120,10200,10030,10160
2007-11-01,10150,10340,10150,10340
2007-11-02,9950,9950,9950,9950
2007-11-05,9930,9960,9670,9730
2007-11-06,9720,9810,9600,9710
2007-11-07,9740,9810,9540,9570
2007-11-08,9600,9640,9090,9190
2007-11-09,9200,9300,9010,9010
2007-11-12,9040,9060,8420,8650
2007-11-13,8650,8700,8440,8490
2007-11-14,8570,8970,8450,8950
2007-11-15,9000,9060,8810,8820
2007-11-16,8830,8870,8480,8630
2007-11-19,8610,8750,8490,8500
2007-11-20,8540,8680,8200,8680
2007-11-21,8680,8710,8220,8250
2007-11-22,8260,8450,8080,8290
2007-11-26,8410,8750,8400,8630
2007-11-27,8620,8790,8250,8690
2007-11-28,8680,8730,8530,8610
2007-11-29,8620,9000,8590,9000
2007-11-30,8980,9200,8970,9170
2007-12-03,9140,9260,9030,9140
2007-12-04,9150,9150,8890,8910
2007-12-05,8910,9130,8810,9110
2007-12-06,9120,9370,9120,9360
2007-12-07,9340,9560,9330,9380
2007-12-10,9340,9480,9270,9310
2007-12-11,9270,9540,9270,9540
2007-12-12,9540,9590,9140,9360
2007-12-13,9360,9390,8940,8960
2007-12-14,8960,9150,8870,8990
2007-12-17,8980,9000,8650,8660
2007-12-18,8670,8760,8450,8590
2007-12-20,8500,8620,8430,8430
2007-12-21,8440,8750,8440,8740
2007-12-25,9060,9070,8950,9060
2007-12-26,9080,9150,9020,9130
2007-12-27,9130,9140,8980,9020
2007-12-28,9000,9030,8660,8670
2008-01-04,8320,8320,7980,8080
2008-01-07,7920,8120,7850,7880
2008-01-08,7920,7990,7800,7960
2008-01-09,7940,8050,7680,8020
2008-01-10,8030,8040,7800,7820
2008-01-11,7800,7910,7520,7590
2008-01-15,7580,7670,7350,7400
2008-01-16,7390,7400,6900,6910
2008-01-17,6930,7250,6790,7160
2008-01-18,7210,7350,6780,7210
2008-01-21,7200,7230,6710,6730
2008-01-22,6660,6660,5930,5930
2008-01-23,5900,6550,5550,6220
2008-01-24,6260,6570,6210,6480
2008-01-25,6420,7090,6310,7080
2008-01-28,7170,7210,6460,6470
2008-01-29,6500,6950,6480,6870
2008-01-30,6840,6950,6690,6840
2008-01-31,6800,7060,6550,6970
2008-02-01,7010,7080,6850,6910
2008-02-04,6930,7330,6930,7310
2008-02-05,7310,7310,7080,7170
2008-02-06,7220,7230,6470,6510
2008-02-07,6520,6670,6400,6620
2008-02-08,6650,6710,6400,6470
2008-02-12,6410,6560,6350,6410
2008-02-13,6440,6680,6370,6520
2008-02-14,6480,7070,6440,7050
2008-02-15,7080,7110,6770,7030
2008-02-18,7060,7260,7000,7010
2008-02-19,7000,7280,6980,7180
2008-02-20,7150,7200,6700,6720
2008-02-21,6740,7210,6720,7110
2008-02-22,7040,7110,6790,6920
2008-02-25,6930,7400,6880,7310
2008-02-26,7280,7520,7220,7340
2008-02-27,7330,7550,7300,7450
2008-02-28,7420,7460,7210,7340
2008-02-29,7300,7350,6950,6980
2008-03-04,6420,6550,6290,6380
2008-03-05,6360,6470,6310,6390
2008-03-06,6430,6790,6390,6650
2008-03-07,6640,6640,6150,6180
2008-03-10,6180,6200,5940,5970
2008-03-11,5970,6100,5760,6040
2008-03-12,6060,6560,6010,6310
2008-03-13,6270,6400,5770,5820
2008-03-14,5830,5990,5550,5670
2008-03-17,5720,5880,5080,5220
2008-03-18,5250,5400,5180,5350
2008-03-19,5400,5880,5370,5740
2008-03-21,5750,5890,5690,5860
2008-03-24,5860,5990,5830,5880
2008-03-25,5870,6210,5870,6200
2008-03-26,6190,6240,6070,6240
2008-03-27,6210,6220,5960,6100
2008-03-28,6090,6380,6000,6310
2008-03-31,6320,6360,5910,5960
2008-04-01,5960,6280,5930,6150
2008-04-02,6210,6690,6190,6650
2008-04-03,6630,6900,6610,6890
2008-04-04,6890,6890,6690,6750
2008-04-07,6760,6970,6700,6960
2008-04-08,6980,7030,6720,6760
2008-04-09,6740,6850,6480,6600
2008-04-10,6590,6620,6380,6430
2008-04-11,6450,6830,6310,6830
2008-04-14,6780,6820,6330,6440
2008-04-15,6420,6550,6360,6460
2008-04-16,6470,6720,6410,6670
2008-04-17,6640,6990,6590,6910
2008-04-18,6910,6980,6810,6950
2008-04-21,6950,7260,6950,7190
2008-04-22,7200,7200,7000,7030
2008-04-23,7070,7210,6930,7090
2008-04-24,7090,7150,6970,7050
2008-04-25,7070,7380,6990,7300
2008-04-28,7310,7490,7220,7360
